doc,w,target,pos,year,mop_id,file_path
9500,mera betydelsefull faktor bland dem som kan ha lett till att den begått brott också när det gäller andra massmedia främst filmen är problemen på området olika vetenskapliga undersökningar pågår emellertid i syfte att större klarhet i,massmedia,19,1965,rune_hermansson_minister_1960,../riksdagen-corpus/corpus/1965/prot-1965--fk--27.xml
9501,är problemen på området olika vetenskapliga undersökningar pågår emellertid i syfte att större klarhet i fråga om massmedias betydelse som faktorer inom europarådets i sålunda en sådan utredning i anslutning till kommitténs överväganden rörande,massmedias,17,1965,rune_hermansson_minister_1960,../riksdagen-corpus/corpus/1965/prot-1965--fk--27.xml
9502,som i reservation nr att när nu tillfälle bjuds och när vi till vårt förfogande har fått helt nya media vi inte dessa möjlig heter att göra ett stort och allvarligt försök att bryta nya vägar det finns viss,media,19,1965,bo_martinsson_733e8c,../riksdagen-corpus/corpus/1965/prot-1965-höst-ak--39.xml
9503,för övrigt alla så högt vad som helst i fråga om och i litteratur film och massmedia är inte tiden inne för oss i riksdagen kristna eller andra att säga nej tack nu får det,massmedia,16,1965,gunbjorg_thunvall_e20522,../riksdagen-corpus/corpus/1965/prot-1965--ak--23.xml
9504,med en och vacker natur skärpt mot det och i litteratur film och massmedia är också på sin plats för att inte känsliga och ifrågasatt skall och de,massmedia,13,1965,gunbjorg_thunvall_e20522,../riksdagen-corpus/corpus/1965/prot-1965--ak--23.xml
9505,innebär att tankar mest men betyder nog trots allt ännu i dag främst att de s k massmedia kommit i händerna på en alltför grupp människor som tycks och det de att,massmedia,17,1965,rune_carlstein_14a382,../riksdagen-corpus/corpus/1965/prot-1965--ak--23.xml
9506,polisen hade vissa bl a i de brev som några av kvinnorna hade skrivit till tidningspressen och övriga massmedia var på jakt efter nyheter i ärendet man förstår den hårda press som kvinnorna i den situationen var utsatta,massmedia,18,1965,fridolf_thapper_talman,../riksdagen-corpus/corpus/1965/prot-1965--ak--23.xml
9507,ett stort antal på deras mot är utnyttjande av radio tv och alla dessa tre media har med gott resultat på olika i undervisningen här i landet dock har de ännu inte i,media,15,1965,ragnar_edenman_minister_1957,../riksdagen-corpus/corpus/1965/prot-1965-höst-fk--39.xml
9508,skulle jag gärna vilja säga att det vore önskvärt att t ex våra allra viktigaste ur många synpunkter våra massmedia tv och radio ägnade mera tid och större utrymme åt om dessa frågor jag tror att detta också skulle,massmedia,19,1965,cecilia_nettelbrandt_816ce4,../riksdagen-corpus/corpus/1965/prot-1965--ak--30.xml
9509,intresse i detta sammanhang och den förtjänar otvivelaktigt att följas med ständig uppmärksamhet skiljer sig markant från andra media t ex tidningar och film skillnaden består främst i att inte medger ett obegränsat antal radiostationer och utan,media,18,1962,astrid_kristensson_85bb8d,../riksdagen-corpus/corpus/1962/prot-1962--ak--25.xml
9510,obegränsat antal radiostationer och utan att en inskränkning måste i det fallet när det gäller de båda andra media föreligger inte några sådana tekniska hinder man kan ge ut hur många tidningar som helst eller framställa hur många filmer,media,18,1962,astrid_kristensson_85bb8d,../riksdagen-corpus/corpus/1962/prot-1962--ak--25.xml
9511,att in på vägar som i fall kan leda dem in på härvidlag har dessa massmedia en väsentlig uppgift att fylla det bör på radions och televisionens programverksamhet att i program och söka tillgodose,massmedia,15,1962,sixten_palm_b93a89,../riksdagen-corpus/corpus/1962/prot-1962--ak--25.xml
9512,sådan den är för oss är det mest allvarliga att i vilket land som helst kan etablera mäktiga media för att påverka folkopinionen och driva en egen politik man kan såsom den föregående underströk göra detta helt,media,18,1962,torgil_von_seth_2_vice_talman,../riksdagen-corpus/corpus/1962/prot-1962--ak--25.xml
9513,att skaffa ett så brett underlag bland som möjligt att få en position för att senare kunna utnyttja detta medium i den riktning man önskar när vi anser att denna verksamhet bör är det alltså inte därför att vi,medium,19,1962,torgil_von_seth_2_vice_talman,../riksdagen-corpus/corpus/1962/prot-1962--ak--25.xml
9514,att och folkpartiet spelar en så de för att inte säga roll vid användningen av dessa våra medier att det skulle vara ganska med litet mer konkurrens än vad som för närvarande förekommer i fråga om programmens,medier,17,1962,bertil_ohlin_5e59e4,../riksdagen-corpus/corpus/1962/prot-1962--ak--18.xml
9515,fråga om programmens utformning vad handlar då denna sak om ja det har överenskommelser mellan vissa stater om ett medium som det är viktigt att på ett rätt sätt man kan bara ställa sig frågan hur det skulle se,medium,19,1962,bertil_ohlin_5e59e4,../riksdagen-corpus/corpus/1962/prot-1962--ak--18.xml
9516,interpellationen kommer att beaktas i detta samt om jag är att medverka till att en grundläggande forskning rörande massmedia och deras funktioner kommer till stånd utredningens arbete berör åtskilliga spörsmål som kan få inverkan på bestämmelserna i avtalet mellan,massmedia,18,1962,carl_christenson_142ba9,../riksdagen-corpus/corpus/1962/prot-1962--ak--23.xml
9517,här gäller det om någonsin att få uppgifter om det ut till människorna i en sådan form och genom sådana massmedia tv radio press broschyrer och vad ni vill så att folk vilka rättigheter och de har och vart,massmedia,20,1962,eric_carlsson_35c482,../riksdagen-corpus/corpus/1962/prot-1962--fk--20.xml
9518,med allmänheten få dem att lämna avsikten är att man så långt det är möjligt skall få hjälp av massmedia tiden från den september fram till årsskiftet är skulle man följa reservationen skulle tiden bli så att förslaget,massmedia,19,1962,axel_strand_1_vice_talman,../riksdagen-corpus/corpus/1962/prot-1962--fk--20.xml
9519,till sverige radio för programmens synes det rimligt att staten tar ansvaret för forskning rörande de s k massmedias funktion i ett modernt samhälle det torde för det företaget underlätta av dess om det kan,massmedias,18,1962,sven_vigelsbo_1ee869,../riksdagen-corpus/corpus/1962/prot-1962--ak--7.xml
9520,berörda problemen kommer att beaktas i detta är herr statsrådet att medverka till att en grundläggande forskning rörande massmedia och deras funktioner kommer till stånd,massmedia,18,1962,sven_vigelsbo_1ee869,../riksdagen-corpus/corpus/1962/prot-1962--ak--7.xml
9521,i främmande språk i skolan vet att hans kunskaper snart är borta utan systematiskt för deras massmedier har gjort detta lättare liksom internationella gjort det alltmera önskvärt vi vill ingalunda göra små av alla,massmedier,16,1962,unknown,../riksdagen-corpus/corpus/1962/prot-1962--fk--22.xml
9522,avgörande inflytande över sveriges export och över storlek och inriktning över över över nästan alla media för att påverka människornas tänkande och handlande ett inflytande som ut sig över ordningen försvaret och,media,15,1962,nils-eric_gustafsson_f8289d,../riksdagen-corpus/corpus/1962/prot-1962--ak--3.xml
9523,tysta vänner alltid och till vårt förfogande när vi så önskar boken kommer alltid oavsett radio television och andra massmedia att bli vårt främsta insatser deras och deras skapande är utomordentligt betydelsefulla det är mot denna bakgrund,massmedia,19,1962,einar_persson_d6d5bb,../riksdagen-corpus/corpus/1962/prot-1962--fk--24.xml
9524,av sitt utlåtande utskottet delar uppfattning om vikten av att frågan om utbildning av inom och de massmedia som spelar en så dominerande roll i dagens samhälle till en lösning men sedan fortsätter utskottet utskottet har emellertid,massmedia,17,1962,thore_sorlin_242ef9,../riksdagen-corpus/corpus/1962/prot-1962--fk--18.xml
9525,må någon riksdagens åtgärd reservanterna anser att det med den spridning som radio och även tv har fått dessa media är kanske snart en alla egendom är nödvändigt att i så stor utsträckning som möjligt svenska vi,media,19,1962,thore_sorlin_242ef9,../riksdagen-corpus/corpus/1962/prot-1962--fk--18.xml
9526,vi tänkt oss att man skulle bilda någonting av en för utbildning inom dessa teater film television och massmedia över huvud taget motionerna i detta ärende har till en rad remissinstanser och så gott som samtliga har,massmedia,18,1962,thore_sorlin_242ef9,../riksdagen-corpus/corpus/1962/prot-1962--fk--18.xml
9527,kunde tänkas ha anknytning till de kommittén hade vidare kommit till den uppfattningen att utbildningen måste omfatta samtliga media och kommittén hade för avsikt att om experter för det fortsatta enligt uttalanden i pressen har,media,18,1962,helmer_holmberg_fa8166,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--27.xml
9528,och av televisionens skall be att här få tre av dessa argument tv anses vara ett effektivt medium för annonsering så effektivt att an trots allt blir för genom det stora antal kontakter som han,medium,17,1962,bo_turesson_8dfe6f,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9529,nog just därför att utredning ang kommersiell tv i sverige och av televisionens televisionen är ett så effektivt medium i det att reklamen går in i hemmen på ett mycket påträngande sätt krävs det en granskning och speciella regler,medium,18,1962,bo_turesson_8dfe6f,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9530,härtill målet för bör vara det gäller inte en fråga huruvida näringslivet förtjänar eller inte förtjänar på detta massmedium,massmedium,18,1962,ake_zetterberg_bf4718,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9531,och högre kvalitet och till sin ett antal människor ur skilda med utrustning och träning för detta svåra medium att det dock inte kan vara så illa som görs gällande med de programmen i tv framgår,medium,18,1962,david_svenungsson_bcc9fd,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9532,ger också och den kristna en chans att verka i bild att med en efter mediet nå en mycket vid publik chansen finns och jag tycker att den hittills tagits fint till vara av dem som,mediet,15,1962,david_svenungsson_bcc9fd,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9533,bottnar i den som herr anförde utan det är här fråga om hur man ser på hela detta medium som tv utgör och hur det skall betalas att det skall betalas på något sätt vet vi men här är,medium,18,1962,bertil_ohlin_5e59e4,../riksdagen-corpus/corpus/1962/prot-1962-höst-ak--37.xml
9534,söker man fram i stort antal detta sker i en tid då till utnyttjar det moderna massmedium som radion utgör vi tycker det är på tiden att de söker sin som,massmedium,16,1962,august_spangberg_39c73b,../riksdagen-corpus/corpus/1962/prot-1962--ak--10.xml
9535,till på gator och torg men så mycket kan man begära som att de i vår tid med sådana massmedia som radio television och film till sitt förfogande bör visa litet mera i sina anspråk på nya herr,massmedia,19,1962,august_spangberg_39c73b,../riksdagen-corpus/corpus/1962/prot-1962--ak--10.xml
9536,skulle alltså få en massa broschyrer i sin om hur man bör uppträda och vi skulle ta till hjälp massmedia i olika former och vetenskaplig för att tala om hur de bör klara upp sitt liv vi skulle också,massmedia,19,1962,unknown,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9537,vi skulle också dela ut om hur man barn och även i det fallet skulle tv och andra massmedia tas till hjälp ja det finns en hel mängd andra saker vi kan i motionen läsa att man inte bör,massmedia,18,1962,unknown,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9538,om meningarna i ett sådant här går det rör sig dock om ett alltjämt så gott som nytt massmedium ett medium vars utveckling vi ännu endast sett början på och vars förutsättningar forskning och teknik snabbt kan komma att,massmedium,18,1962,gosta_jacobsson_a5c7d7,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9539,i ett sådant här går det rör sig dock om ett alltjämt så gott som nytt massmedium ett medium vars utveckling vi ännu endast sett början på och vars förutsättningar forskning och teknik snabbt kan komma att på ett,medium,18,1962,gosta_jacobsson_a5c7d7,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9540,näringslivets allt starkare krav på att reklaminslag skall bli tillåtna också i tv liksom i övriga det moderna samhällets olika media den uppfattningen hävdade jag redan i debatten år hela vår värld är i en starkt och ingen,media,20,1962,gosta_jacobsson_a5c7d7,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9541,mindre men misstro mot över huvud taget och är rädda för att åt dem det effektiva massmedium som tv utgör mark har någon gång sagt att det är som gjort att alla har,massmedium,16,1962,unknown,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9542,det skulle således inom handeln bli och andra större företag som skulle ha möjlighet att detta medium de små företagen skulle inte ha tillräckliga ekonomiska resurser härför det ligger naturligtvis något i dessa farhågor men är det,medium,16,1962,gösta_skoglund_minister_1957,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9543,resurser härför det ligger naturligtvis något i dessa farhågor men är det inte så även nu när det gäller de media vi redan har de små enskilda företagen har t ex inte samma resurser till att använda i sin reklam,media,20,1962,gösta_skoglund_minister_1957,../riksdagen-corpus/corpus/1962/prot-1962-höst-fk--36.xml
9544,sig inför problemet på detta sätt då tycker jag att man snarare borde vara tacksam för att utskottet går in medias res och inte sig bakom ett som antingen inte leder till någonting eller leder till precis detsamma som,medias,20,1936,gustaf_stromberg_b99666,../riksdagen-corpus/corpus/1936/prot-1936--fk--20.xml
9545,förslag och i viss mån även utskottets rent av röster ha redan höjts att därest som i mediet av talet ställdes till det enskilda ser sig den enskilde att liksom före denna tid,mediet,17,1936,per_edvin_sköld_minister_1932,../riksdagen-corpus/corpus/1936/prot-1936--ak--34.xml
9546,men det kan väl vara ungefär som vilken som användes det förefaller mig lämpligt att gå in medias res d v s till herr yrkande om att riksdagen skulle hos regeringen om för den svenska,medias,17,1931,ture_nerman_b52956,../riksdagen-corpus/corpus/1931/prot-1931--fk--13.xml
9547,på och så vidare och detta det jag anför framställning genom så kallade utanför mediets egen hela som kunna fysiskt men som sedan bort som,mediets,14,1931,carl_albert_lindhagen_355356,../riksdagen-corpus/corpus/1931/prot-1931--fk--19.xml
9548,här i landet finns inga som på detta område och när det nu kommer från utlandet ett framstående medium och begär tillstånd då svarar polisen nej d v s då tillämpas denna paragraf om vi nu hade stora,medium,18,1931,olof_olsson_1_vice_talman,../riksdagen-corpus/corpus/1931/prot-1931--fk--19.xml
9549,endast på kan man få det är det praktiska läget här landet jag använde nyss uttrycket medium jag vill i att det är ett något uttryck ty det tillhör om jag nu minns,medium,16,1931,olof_olsson_1_vice_talman,../riksdagen-corpus/corpus/1931/prot-1931--fk--19.xml
9550,debatter framöver herr talman vi ska nu debattera och besluta om kulturutskottets betänkande betänkandet behandlar budgeten för utgiftsområde kultur medier trossamfund och fritid och proposition om public möjligheter att överlåta rättigheter till offentligt framförande betänkandet innehåller även ett tal,medier,19,2006,siv_holma_07ab0e,../riksdagen-corpus/corpus/200607/prot-200607--39.xml
9551,kulturministern däremot har erkänt att hon känner till problemet hon har sagt att hon ska återkomma och har i flera medier hänvisat till dagens debatt jag väntar med spänning på vad som komma skall speciellt om hon komma skall vi socialdemokrater,medier,20,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--39.xml
9552,två år sedan cecilia magnusson tillsammans med andra ledande företrädare för moderata samlingspartiet en om fria och oberoende medier där jag läser följande eftersom public service skall med allmänna medel måste dess verksamhet präglas av kvalitet genom att,medier,18,2006,cecilia_magnusson_ec6e0d,../riksdagen-corpus/corpus/200607/prot-200607--39.xml
9553,tycker att det är viktigt att stärka frihet på det sättet den friheten måste också när det gäller mediernas oberoende och vi vill till skillnad från den tidigare socialdemokratiska regeringen möjliggöra bättre ekonomiska villkor för för arbete och,mediernas,18,2006,siv_holma_07ab0e,../riksdagen-corpus/corpus/200607/prot-200607--39.xml
9554,det riket i oktober i i turkiet en med ett stort antal i internationella medier att det kan handla om offer för av eller andra religiösa minoriteter ur det riket,medier,14,2006,hans_linde_3886bf,../riksdagen-corpus/corpus/200607/prot-200607--38.xml
9555,handla om offer för av eller andra religiösa minoriteter ur det riket har även fått viss medial uppmärksamhet i turkiet en organisation för mänskliga rättigheter har i ett öppet brev till det turkiska begärt,medial,16,2006,hans_linde_3886bf,../riksdagen-corpus/corpus/200607/prot-200607--38.xml
9556,är kanske en av de frågor som det har varit absolut mest fokus på för vår egen del men också medialt därför förvånar det mig något att inte en sådan beskrivning ändå kan sedan noterade jag att jan använde,medialt,20,2006,jan_lindholm_47d961,../riksdagen-corpus/corpus/200607/prot-200607--38.xml
9557,bygger upp en som jag kan läsa ur i det som föreligger det står så här av medier och av vissa av hemsidor framgår att det pågår som syftar till att sådana det är,medier,17,2006,marie_engstrom_68f742,../riksdagen-corpus/corpus/200607/prot-200607--38.xml
9558,för att få honom fortsätter intill den dag som detta mål är statsministern har också klargjort att den mediala uppmärksamheten inte får vara styrande en regering ska agera och reagera därför att det finns skäl i sak för detta,mediala,18,2006,hans_wallmark_b7ba6b,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9559,agera och reagera därför att det finns skäl i sak för detta inte för att ett särskilt fall råkar väcka mediernas intresse statsministerns att det finns skillnader mellan en regerings ansvar för att driva i den offentliga debatten och,mediernas,20,2006,hans_wallmark_b7ba6b,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9560,när det kom jag kan säga att jag hade goda tillfällen ungefär i samma minut som den publicerades började medier ringa för att höra min kommentar till saken hör att jag i hög grad är ansvarig för att den nye,medier,19,2006,berit_hogman_dc347c,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9561,arbetsgivare jag antar förmodar och hoppas verkligen att ministern har tagit del av de rapporter som inte minst i massmedier också av fackförbund om förhållanden som råder också i sverige och inte för den problematiken det gäller inte minst,massmedier,19,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9562,har visat att det förekommer systematiskt det har också varit artiklar i olika tidningar liksom inslag i olika medier då räcker det inte med att bara säga vi förstår problemet man måste faktiskt också försöka ta initiativ anställda,medier,18,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9563,mannen och att stödja honom i den fortsatta processen den finansministern som röstar emot protesterar och inför medier på att inte en enda annan finansminister räcker upp handen och säger att man ska ha en öppen och,medier,17,2006,monica_green_8cf81a,../riksdagen-corpus/corpus/200607/prot-200607--134.xml
9564,förre numera statssekreteraren på rolf eriksson vid en med han framförde där en som inga medier tog upp han framförde nu är i östersjön rolf eriksson sade alltså detta den april i år man,medier,15,2006,wiwi-anne_johansson_62bfaf,../riksdagen-corpus/corpus/200607/prot-200607--108.xml
9565,stoppa upp en fredrik drev det här fallet och skrev brev till ministern det blev en viss medial uppmärksamhet jag tror att han aktivt har bidragit till det positiva beslutet det akuta läget är över för honom och,medial,17,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--109.xml
9566,herr talman det tycker jag också vi har tv som ett medium där vi kan kultur språk och utbildning det är en väldigt viktig kanal som jag ser det för att,medium,11,2006,elina_linna_14975d,../riksdagen-corpus/corpus/200607/prot-200607--121.xml
9567,att man vill lösa det här på något sätt och lösa det på nordisk nivå för det är ett viktigt medium,medium,20,2006,elina_linna_14975d,../riksdagen-corpus/corpus/200607/prot-200607--121.xml
9568,vi ska kunna leva och bo på olika sidor om gränserna vi ska kunna ta del av tv och medier och förstå varandra och kunna prata med varandra det vore om vi började oss,medier,19,2006,lars_wegendal_bb6ccd,../riksdagen-corpus/corpus/200607/prot-200607--121.xml
9569,ett undantag bland alla de och hot som förekommit händelsen fick väldigt liten uppmärksamhet det är bekymmersamt att medier inte uppmärksammar när det tas på en och denne blir hotad bakgrunden är också att bara har,medier,18,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--131.xml
9570,ut till bredare grupper i blev plötsligt att förneka längre fns senaste har beskrivits i alla medier om de ekonomiska konsekvenserna av att fick nya grupper att se frågan i ett nytt ljus,medier,16,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--125.xml
9571,och allt för att stärka landets säkerhet ingenting utan det som är borta intrycket från en del medier och även från vissa partier här i kammaren har tyvärr ibland varit att vartenda samtal mejl och ska,medier,17,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--125.xml
9572,den som brukar tala klimat och miljö i nej det var inte över det för många medier och den omfattande bevakningen fortsätter nya och rapporter lyfts fram i radio tv och har,medier,16,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--17.xml
9573,diktaturer skapas den utveckling som vi under senare tid kunnat följa i exempelvis är oerhört skrämmande fria medier stängs ned och de som protesterar med allt detta sker enligt i demokratins namn det är,medier,17,2006,hans_linde_3886bf,../riksdagen-corpus/corpus/200607/prot-200607--118.xml
9574,så rakt svar jag kan ge jag tycker att biståndsministern har varit relativt tydlig i både tidningar och i andra medier om vad hon anser om de här frågorna exakt varför man inte var i utrikesutskottet innan kan jag inte svara,medier,20,2006,kent_harstedt_364532,../riksdagen-corpus/corpus/200607/prot-200607--118.xml
9575,herr talman jag kan bara referera till det som jag har kunnat få mig till via medier i det sammanhanget har gunilla carlsson biståndsministern kraftfullt betonat att det hon avsåg och avser var att göra satsningar på,medier,16,2006,bodil_ceballos_1a35e5,../riksdagen-corpus/corpus/200607/prot-200607--118.xml
9576,fråga sade att visst fusk troligen förekommer i det svenska så blev han minst sagt hårt både av medier och politiska motståndare inte minst socialdemokraterna gjorde allt för att slå ned och förneka men mycket har hänt,medier,18,2006,inge_garstedt_203a8e,../riksdagen-corpus/corpus/200607/prot-200607--126.xml
9577,inte beredd att utforma sådana jag är inte heller beredd att helt ersätta eller avskaffa som en del medier uttryckt det men nu har jag förstått att inte heller thomas bodström är det utan vi ser båda att,medier,18,2006,gunnar_andren_4a6aca,../riksdagen-corpus/corpus/200607/prot-200607--132.xml
9578,mitt i det är en oerhört kort tid för att framföra synpunkter debatten har emellertid varit skarp i olika medier eriksson skrev i svenska dagbladet att en bok för alla inte var något att vara rädd för debatten,medier,19,2006,hans_wallmark_b7ba6b,../riksdagen-corpus/corpus/200607/prot-200607--132.xml
9579,som har varit jag har också noterat att det har varit en närmast av inlägg i olika medier men det fanns också en annan rätt intressant text och den var skriven av författaren och tidigare per i,medier,17,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--132.xml
9580,i i vi kan köpa dem på och vi kan använda nätet vi har också ett nytt medium nämligen som jag tror också har en fantastiskt fin att flera till litteraturen jag inte att,medium,17,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--132.xml
9581,från första det har varit ganska mycket debatt och diskussion om detta i tv och i lokalradion och andra medier hemma hos mig från sida säger man att detta inte kommer att gå eftersom de kommer att bli,medier,19,2006,cristina_husmark_pehrsson_minister_2006,../riksdagen-corpus/corpus/200607/prot-200607--15.xml
9582,talman min fråga är av övergripande natur och riktas till statsrådet björklund alliansen har aviserat ett effektivare i dagens medier går ett före detta socialdemokratiskt statsråd ut och säger att en av skulle kunna ge mer än miljarder,medier,19,2006,jan_björklund_minister_2006,../riksdagen-corpus/corpus/200607/prot-200607--15.xml
9583,att han eller hon ska dölja sin sexuella larsson har i anslutning till detta lyft upp frågan om massmediernas betydelse frågan om massmedier ska avgöra enskilda asylärenden kan när en person i sverige en tid antingen,massmediernas,18,2006,kalle_larsson_517fba,../riksdagen-corpus/corpus/200607/prot-200607--15.xml
9584,ska dölja sin sexuella larsson har i anslutning till detta lyft upp frågan om massmediernas betydelse frågan om massmedier ska avgöra enskilda asylärenden kan när en person i sverige en tid antingen som asylsökande eller i,massmedier,18,2006,kalle_larsson_517fba,../riksdagen-corpus/corpus/200607/prot-200607--15.xml
9585,av däremot upplever de en otrolig av att vara av konsumentverket under processen konsumentverket har en medial mot företaget det känns inte riktigt som roll därför skulle jag vilja höra justitieministerns syn på det,medial,16,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--127.xml
9586,trots många protester från bland annat fn i utrikesministerns från i augusti kan man läsa följande när en del medier som över min roll i styrelsen för det som då för något år sedan försökte,medier,19,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--66.xml
9587,missförstånd ett av dessa bottnar i den ansvariga myndighetens namn försvarets det har fått till och med normalt massmedier att tro att det är försvarsmakten som ska men som karin framhöll är en och från,massmedier,18,2006,alice_astrom_5d697c,../riksdagen-corpus/corpus/200607/prot-200607--72.xml
9588,väldigt ton om hur carl bildt har arbetat men noterar samtidigt att den inom socialdemokratin i olika medier säger att han nu ska göra som carl bildt vi får väl se vad som följer det är naturligtvis viktigt,medier,17,2006,ibrahim_baylan_a3ca23,../riksdagen-corpus/corpus/200607/prot-200607--73.xml
9589,det är ingen som har blivit arbetet är viktigt för mig det är jag har sagt det i medier förut och jag säger det igen mäns våld mot kvinnor inklusive och är en akut jag kommer,medier,18,2006,carina_hagg_47dc40,../riksdagen-corpus/corpus/200607/prot-200607--73.xml
9590,från till uppehållstillstånd avslag på en sådan ansökan detta kommer också att ske via olika typer av medier men också via direkta samtal via via nätverk det finns alltså en hel av åtgärder och instrument och,medier,17,2006,bodil_ceballos_1a35e5,../riksdagen-corpus/corpus/200607/prot-200607--59.xml
9591,rikta ett särskilt tack till miljöpartiet för engagemanget kring inte minst de senaste debatt i samhället pekar på mediernas och människors intresse att diskutera innehållet i vad vi och det sätt det framställs på kanske kan denna debatt,mediernas,18,2006,jacob_johnson_6c8957,../riksdagen-corpus/corpus/200607/prot-200607--65.xml
9592,att data utgör en framför allt eftersom de mycket väl kan drabba oskyldiga uppgifter i bland annat brittiska medier pekar också på att det är relativt enkelt att såväl som hämta uppgifter från pass med data det,medier,18,2006,maryam_yazdanfar_3d1313,../riksdagen-corpus/corpus/200607/prot-200607--64.xml
9593,har alla bidragit till att dra i gång debatten effektivt hela hösten och vintern har präglats av i våra medier vi ska i dag behandla miljö och betänkande och motioner från den allmänna som faktiskt var innan,medier,19,2006,sofia_arkelsten_7b9eb6,../riksdagen-corpus/corpus/200607/prot-200607--74.xml
9594,nilsson när det gäller hur man ser på frågan om höjning av har i några fall varit ute medialt och haft klara uppfattningar om hur man ser på det jag skulle också gärna vilja ha någon liten reflexion och,medialt,18,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--74.xml
9595,följa det som har hänt i örebro tingsrätt har jag personligen alltså inte partiet känt en viss oro över den mediala spekulation som har varit i fråga om det första ärendet alla gamla bilder ska tas upp och man ska återigen,mediala,20,2006,peter_althin_61d03b,../riksdagen-corpus/corpus/200607/prot-200607--75.xml
9596,hamnar man i en sådan situation att när man ska pröva om man ska blir det snarare en medial prövning av brottet ytterligare en gång det har gjort mig lite oroad nu hoppas jag att det var ett medialt,medial,18,2006,peter_althin_61d03b,../riksdagen-corpus/corpus/200607/prot-200607--75.xml
9597,medial prövning av brottet ytterligare en gång det har gjort mig lite oroad nu hoppas jag att det var ett medialt intresse på grund av att man började med detta men om det skulle bli en sådan utveckling i fråga om,medialt,20,2006,peter_althin_61d03b,../riksdagen-corpus/corpus/200607/prot-200607--75.xml
9598,sverige och att oftast går till ändamål motsvarande dem i sverige det är detta man måste komma ihåg när medier drar i gång rapporteringen om olika domar det kan vara ett mål eller det må vara ett mål,medier,19,2006,gunvor_g_ericson_3187bd,../riksdagen-corpus/corpus/200607/prot-200607--88.xml
9599,ställa sig i frågan politiker ska inte lägga sig i innehållet i public service då hela tanken med fria medier för att undvika att detta nu ändå fortsätter är det viktigt att vi får reda på var den kommande utredningen,medier,19,2006,olof_lavesson_82cdf8,../riksdagen-corpus/corpus/200607/prot-200607--63.xml
9600,här denna debatt förs så är det även i andra länder runt om i europa var går gränsen mellan olika medier var slutar tv var börjar radio var kommer internet in allt detta gör att vi välkomnar det besked som regeringen,medier,20,2006,siv_holma_07ab0e,../riksdagen-corpus/corpus/200607/prot-200607--63.xml
9601,direktiv syftar till det är skälen till att vi upprepar våra frågor jo jag har noterat att ministern i flera medier har talat om att värna public service det har hon också gjort i kammaren och jag har ingenting att,medier,20,2006,unknown,../riksdagen-corpus/corpus/200607/prot-200607--63.xml
9602,att fortsätta att försvara presstödet i bryssel sedan ska det bli intressant att se hur bryssel tar emot de fria medier som på olika sätt hör av sig och har en annan åsikt beslutet gäller precis det som står i kulturministerns,medier,20,2006,siv_holma_07ab0e,../riksdagen-corpus/corpus/200607/prot-200607--63.xml
9603,idé om hur man skulle kunna få och när det gäller jag följer den här frågan medialt och har gjort det sedan för ett par veckor sedan kunde man i en av våra läsa,medialt,16,2006,krister_ornfjader_96c483,../riksdagen-corpus/corpus/200607/prot-200607--62.xml
9604,som de vill prioritera nu är det upp till kommuner och regioner att reagera på de här förslagen den mediala uppmärksamheten visar med all tydlighet att frågor om våra resor och berör och engagerar människor säkert har ni andra,mediala,19,2006,peter_pedersen_2328f0,../riksdagen-corpus/corpus/200607/prot-200607--89.xml
