doc,w,z,word
9708,718,2,ökar
9708,1428,0,stödet
9708,72,2,till
9708,1482,2,lokala
9708,916,2,medierna
9708,37,2,när
9709,320,4,redan
9709,270,2,mellan
9709,92,4,den
9709,43,4,och
9709,92,1,den
9709,820,4,december
9709,2248,1,bevis
9709,2447,1,kinesiska
9709,252,1,medier
9709,0,4,att
9709,23,1,ett
9709,188,2,nytt
9709,706,4,spreds
9709,10,1,från
9709,628,1,myndigheter
9710,17,4,det
9710,26,3,just
9710,23,2,ett
9710,453,2,stort
9710,143,2,behov
9710,903,2,fria
9710,43,4,och
9710,1031,3,demokratiska
9710,252,2,medier
9710,44,4,som
9710,873,2,sagt
9710,338,3,information
9710,43,2,och
9710,212,2,nya
9711,0,3,att
9711,1733,1,presstöd
9711,1721,3,spridning
9711,49,1,har
9711,409,3,fått
9711,1234,3,betydande
9711,870,3,konsekvenser
9711,1,3,för
9711,252,2,medier
9711,379,3,hela
9711,978,3,landet
9711,27,3,detta
9711,87,1,några
9711,2,1,åtgärder
9711,44,1,som
9712,97,2,del
9712,1405,3,demokrati
9712,0,2,att
9712,903,3,fria
9712,43,3,och
9712,1574,3,oberoende
9712,252,2,medier
9712,37,3,när
9712,253,3,ser
9712,2594,3,omvärlden
9712,1856,2,märker
9712,0,4,att
9712,27,3,detta
9713,248,2,blir
9713,2210,3,extra
9713,436,3,viktigt
9713,46,4,under
9713,377,3,pågående
9713,34,4,inte
9713,240,2,minst
9713,252,3,medier
9713,49,3,har
9713,527,3,snabbt
9713,1263,2,förlorat
9713,43,2,och
9713,824,2,därmed
9713,385,2,stor
9713,97,3,del
9714,581,1,kvar
9714,26,4,just
9714,17,0,det
9714,148,0,också
9714,436,4,viktigt
9714,0,0,att
9714,49,4,har
9714,252,4,medier
9714,379,4,hela
9714,978,4,landet
9714,1,0,för
9714,247,4,medborgare
9714,379,4,hela
9714,978,3,landet
9714,726,4,behöver
9714,19,1,kunna
9715,1305,2,viktiga
9715,1241,0,delar
9715,17,0,det
9715,1534,4,väldigt
9715,44,0,som
9715,1555,0,mediers
9715,1593,0,finansiering
9716,1166,2,länge
9716,113,2,sedan
9716,320,1,redan
9716,987,1,innan
9716,647,0,såg
9716,62,0,här
9716,2367,1,allvarliga
9716,43,1,och
9716,1501,3,medialt
9716,1633,0,uppmärksammade
9716,2954,2,fallen
9716,30,0,där
9716,1534,0,väldigt
9716,77,2,många
9716,1146,3,personer
9716,44,2,som
9716,123,2,utgör
9716,34,0,inte
9717,1494,0,ska
9717,20,0,använda
9717,1503,0,internet
9717,2610,3,kommunicera
9717,225,0,svenska
9717,252,0,medier
9717,2943,2,etcetera
9717,204,0,får
9717,151,1,jag
9717,191,0,tycker
9717,0,0,att
9717,11,3,sverige
9717,51,0,måste
9718,58,1,denna
9718,389,1,kammare
9718,34,0,inte
9718,49,0,har
9718,3093,0,vuxit
9718,374,2,upp
9718,507,3,nämligen
9718,794,1,sociala
9718,252,0,medier
9718,43,3,och
9718,92,4,den
9718,2669,3,ständiga
9718,2383,1,digital
9718,2238,0,teknik
9718,43,0,och
9718,17,1,det
9719,151,3,jag
9719,137,3,även
9719,87,3,några
9719,109,0,frågor
9719,794,1,sociala
9719,252,3,medier
9719,346,3,vilken
9719,376,3,fråga
9719,151,3,jag
9719,361,1,skulle
9719,1350,3,ställa
9719,72,3,till
9719,3023,3,lena
9719,43,3,och
9720,17,4,det
9720,34,4,inte
9720,543,2,första
9720,780,4,gången
9720,204,4,får
9720,1704,4,rapporter
9720,10,0,från
9720,252,2,medier
9720,0,4,att
9720,221,4,barn
9720,511,4,förs
9720,978,4,landet
9720,17,4,det
9720,49,4,har
9720,401,4,varit
9721,2378,0,bygger
9721,461,3,egen
9721,691,3,uppfattning
9721,159,1,vad
9721,44,4,som
9721,3220,0,rapporteras
9721,252,0,medier
9721,27,4,detta
9721,1392,3,lagstiftning
9721,27,4,detta
9721,411,0,regler
9721,44,0,som
9721,1494,0,ska
9721,19,0,kunna
9721,2363,0,tillämpas
9722,118,1,diskussion
9722,92,1,den
9722,253,1,ser
9722,126,1,eller
9722,794,1,sociala
9722,252,0,medier
9722,92,1,den
9722,2115,1,typen
9722,118,4,diskussion
9722,134,0,ofta
9722,2105,1,svart
9722,43,0,och
9722,43,1,och
9723,49,0,har
9723,113,4,sedan
9723,211,2,tidigare
9723,1007,4,gett
9723,84,3,stora
9723,72,4,till
9723,1373,4,kultur
9723,43,4,och
9723,252,4,medier
9723,43,3,och
9723,74,3,dag
9723,1756,4,förstärker
9723,1,0,för
9723,252,3,medier
9724,252,1,medier
9724,43,4,och
9724,74,4,dag
9724,1756,4,förstärker
9724,1,2,för
9724,252,2,medier
9724,44,4,som
9724,527,1,snabbt
9724,49,2,har
9724,414,2,sett
9724,108,2,sina
9724,1,4,för
9724,0,2,att
9724,1777,1,säkerställa
9725,1503,3,internet
9725,43,1,och
9725,694,0,därefter
9725,204,1,får
9725,2661,1,riktad
9725,1276,1,reklam
9725,541,1,alla
9725,794,1,sociala
9725,252,3,medier
9725,1997,0,äger
9725,34,1,inte
9725,762,0,all
9725,92,0,den
9725,2819,0,data
9725,44,0,som
9726,246,1,över
9726,17,0,det
9726,517,1,vidare
9726,434,1,våra
9726,794,1,sociala
9726,252,1,medier
9726,44,1,som
9726,303,1,ibland
9726,204,1,får
9726,1,3,för
9726,71,1,sig
9726,0,1,att
9726,716,1,intresserade
9727,1584,3,medan
9727,1091,2,skolorna
9727,49,2,har
9727,3033,4,riktat
9727,993,4,kampanj
9727,307,2,via
9727,794,2,sociala
9727,252,4,medier
9727,72,4,till
9727,196,2,unga
9727,27,2,detta
9727,1989,4,gav
9727,925,2,nästan
9727,212,2,nya
9728,2859,1,telefonsamtal
9728,0,3,att
9728,36,3,någon
9728,2817,0,kontrollerar
9728,159,4,vad
9728,184,3,gör
9728,794,0,sociala
9728,252,1,medier
9728,126,1,eller
9728,0,1,att
9728,36,1,någon
9728,283,0,följer
9728,12,0,med
9728,43,3,och
9728,1036,0,handlar
9728,126,0,eller
9728,72,4,till
9729,1,3,för
9729,244,1,frågan
9729,1179,3,självfallet
9729,53,2,finns
9729,17,4,det
9729,23,2,ett
9729,434,4,våra
9729,794,2,sociala
9729,252,4,medier
9729,151,2,jag
9729,2484,4,omedelbart
9729,44,3,som
9729,1534,4,väldigt
9730,920,3,grund
9730,0,4,att
9730,15,0,man
9730,1,3,för
9730,0,3,att
9730,92,0,den
9730,1562,3,mediala
9730,1740,3,bilden
9730,1494,2,ska
9730,17,3,det
9730,951,3,verkar
9730,441,3,vara
9730,23,3,ett
9730,2993,3,genomgående
9730,3182,3,tema
9730,1,3,för
9731,441,3,vara
9731,23,3,ett
9731,2993,3,genomgående
9731,3182,3,tema
9731,1,3,för
9731,112,3,regeringen
9731,17,3,det
9731,2507,3,viktigare
9731,12,3,med
9731,1562,3,mediala
9731,1722,3,bilder
9731,159,3,vad
9731,17,3,det
9731,12,3,med
9731,989,3,god
9731,1,3,för
9732,498,1,går
9732,72,2,till
9732,864,4,statsrådet
9732,49,4,har
9732,47,1,senaste
9732,535,4,dagarna
9732,252,4,medier
9732,86,1,kunnat
9732,97,1,del
9732,0,0,att
9732,1060,2,socialdemokraterna
9732,1145,1,avser
9732,0,1,att
9732,418,1,göra
9733,2404,4,tio
9733,3,1,fall
9733,30,0,där
9733,307,3,via
9733,2243,0,huvudsak
9733,794,3,sociala
9733,252,3,medier
9733,72,0,till
9733,1246,0,våld
9733,83,3,mot
9733,2499,0,judar
9733,30,1,där
9733,1146,1,personer
9733,44,4,som
9734,1522,0,fru
9734,985,2,talman
9734,114,0,flera
9734,252,3,medier
9734,49,4,har
9734,92,2,den
9734,47,0,senaste
9734,1000,4,veckan
9734,281,0,uppmärksammat
9734,1476,0,gällande
9734,140,2,möjligheten
9734,0,0,att
9735,1,1,för
9735,1510,1,mänskliga
9735,1259,0,rättigheterna
9735,2619,4,kampen
9735,83,0,mot
9735,2488,0,korruption
9735,43,0,och
9735,2876,0,diskriminering
9735,1574,0,oberoende
9735,252,3,medier
9735,17,0,det
9735,1778,0,civila
9735,2011,0,samhällets
9735,488,0,roll
9735,995,0,samt
9735,2847,0,jämställdhet
9735,12,0,med
9735,443,4,mera
9735,1522,0,fru
9735,985,3,talman
9736,1,2,för
9736,1510,1,mänskliga
9736,1259,3,rättigheterna
9736,2619,1,kampen
9736,83,2,mot
9736,2488,2,korruption
9736,43,1,och
9736,2876,2,diskriminering
9736,1574,0,oberoende
9736,252,0,medier
9736,17,3,det
9736,1778,1,civila
9736,2011,1,samhällets
9736,488,1,roll
9736,995,3,samt
9736,2847,2,jämställdhet
9736,12,2,med
9737,92,4,den
9737,1482,4,lokala
9737,1749,0,förutsättningar
9737,17,0,det
9737,436,3,viktigt
9737,0,4,att
9737,1717,2,granskande
9737,252,4,medier
9737,379,4,hela
9737,978,3,landet
9737,290,2,politiker
9737,379,4,hela
9737,978,4,landet
9737,726,0,behöver
9737,2897,2,granskas
9738,978,0,landet
9738,726,0,behöver
9738,2897,0,granskas
9738,1574,3,oberoende
9738,1529,3,journalister
9738,164,0,men
9738,0,3,att
9738,1482,0,lokala
9738,252,0,medier
9738,148,0,också
9738,436,0,viktigt
9738,1,3,för
9738,23,0,ett
9738,397,0,samhälle
9738,854,0,därför
9738,1756,4,förstärker
9739,1861,3,stark
9739,1668,0,public
9739,1458,3,service
9739,93,3,ena
9739,1697,4,sidan
9739,43,0,och
9739,867,3,starka
9739,469,3,kommersiella
9739,252,4,medier
9739,96,4,andra
9739,1697,0,sidan
9739,27,3,detta
9739,915,0,mediernas
9739,1574,0,oberoende
9740,867,3,starka
9740,469,2,kommersiella
9740,252,2,medier
9740,96,2,andra
9740,1697,3,sidan
9740,27,1,detta
9740,915,1,mediernas
9740,1574,3,oberoende
9740,200,4,helt
9740,1324,2,avgörande
9740,191,3,tycker
9740,151,2,jag
9740,0,1,att
9740,1494,3,ska
9741,578,2,senast
9741,153,2,var
9741,17,2,det
9741,2504,2,expressen
9741,164,2,men
9741,17,2,det
9741,53,2,finns
9741,137,0,även
9741,96,2,andra
9741,252,2,medier
9741,44,0,som
9741,1434,0,beskriver
9741,133,2,hur
9741,1146,3,personer
9741,896,2,organisationer
9741,912,2,föreningar
9741,1661,2,församlingar
9741,43,2,och
9741,517,2,vidare
9742,77,2,många
9742,31,2,människor
9742,43,3,och
9742,896,2,organisationer
9742,44,1,som
9742,34,1,inte
9742,240,1,minst
9742,794,2,sociala
9742,252,2,medier
9742,473,3,sprider
9742,1479,2,hat
9742,43,2,och
9742,1114,2,hot
9742,3138,1,säkerhetspolisen
9742,49,2,har
9742,336,0,rätt
9742,489,2,bra
9743,81,4,små
9743,2528,3,investeringar
9743,259,4,vilket
9743,137,4,även
9743,2807,4,visas
9743,5,4,uppgifter
9743,44,4,som
9743,773,4,framkommit
9743,252,4,medier
9743,10,4,från
9743,1893,4,dokument
9743,44,1,som
9743,49,4,har
9743,732,4,velat
9743,15,3,man
9743,32,4,kan
9743,2843,4,tycka
9744,153,1,var
9744,17,1,det
9744,44,1,som
9744,424,1,fortfarande
9744,2158,1,aktuell
9744,137,1,även
9744,17,1,det
9744,1562,1,mediala
9744,435,1,ligger
9744,36,1,någon
9744,26,1,just
9744,74,1,dag
9744,15,1,man
9744,32,1,kan
9744,34,1,inte
9745,17,1,det
9745,742,4,faktiskt
9745,2862,0,sanningen
9745,43,1,och
9745,17,0,det
9745,1574,0,oberoende
9745,252,0,medier
9745,43,1,och
9745,23,1,ett
9745,2278,2,stärkt
9745,2571,1,försvar
9745,44,1,som
9745,11,0,sverige
9745,726,0,behöver
9745,1494,0,ska
9746,219,2,sker
9746,351,2,usa
9746,703,0,yttrandefrihet
9746,43,2,och
9746,1782,2,mötesfrihet
9746,1008,0,liksom
9746,903,2,fria
9746,43,0,och
9746,1574,0,oberoende
9746,252,1,medier
9746,1,0,för
9746,1405,0,demokrati
9746,10,0,från
9746,1538,2,polis
9746,43,0,och
9746,96,0,andra
9747,1058,2,avstånd
9747,10,3,från
9747,2636,4,rasism
9747,351,2,usa
9747,1405,4,demokrati
9747,12,3,med
9747,903,2,fria
9747,252,4,medier
9747,23,4,ett
9747,1215,3,enormt
9747,1727,2,antal
9747,23,0,ett
9747,1686,4,demokratiskt
9747,1913,3,samtal
9747,43,3,och
9747,23,0,ett
9748,49,1,har
9748,419,3,ytterligare
9748,1146,2,personer
9748,131,3,blivit
9748,1220,2,polisen
9748,23,2,ett
9748,252,2,medier
9748,44,2,som
9748,1126,2,plats
9748,1,3,för
9748,0,3,att
9748,1886,1,bevaka
9748,49,2,har
9749,304,4,talar
9749,1036,1,handlar
9749,1782,4,mötesfrihet
9749,703,3,yttrandefrihet
9749,43,3,och
9749,903,3,fria
9749,43,4,och
9749,1574,3,oberoende
9749,252,2,medier
9749,44,4,som
9749,1324,4,avgörande
9749,1,4,för
9749,0,0,att
9749,2265,4,fri
9749,43,4,och
9750,436,0,viktigt
9750,0,2,att
9750,432,3,konstatera
9750,0,2,att
9750,17,3,det
9750,53,0,finns
9750,903,3,fria
9750,43,2,och
9750,1574,3,oberoende
9750,252,0,medier
9750,351,2,usa
9750,43,0,och
9750,0,0,att
9750,833,2,yttrandefriheten
9750,30,3,där
9751,17,3,det
9751,1534,3,väldigt
9751,436,4,viktigt
9751,0,1,att
9751,112,0,regeringen
9751,737,0,står
9751,374,3,upp
9751,1,4,för
9751,2914,0,journalisternas
9751,43,3,och
9751,915,0,mediernas
9751,488,3,roll
9751,83,3,mot
9751,92,3,den
9751,1794,3,desinformation
9751,44,0,som
9751,49,4,har
9751,269,4,förekommit
9751,1194,4,samband
9751,12,0,med
9752,44,3,som
9752,49,1,har
9752,269,4,förekommit
9752,1194,4,samband
9752,12,4,med
9752,43,4,och
9752,278,3,internationella
9752,252,0,medier
9752,1522,3,fru
9752,985,3,talman
9752,2882,3,föreslår
9752,0,4,att
9752,1494,3,ska
9753,1211,0,länder
9753,44,0,som
9753,2715,0,demokratier
9753,72,1,till
9753,356,1,exempel
9753,72,0,till
9753,252,1,medier
9753,17,0,det
9753,184,0,gör
9753,15,1,man
9753,1,0,för
9753,0,1,att
9753,15,0,man
9753,293,0,vill
9753,2267,4,stödja
9754,2564,3,deltagande
9754,903,3,fria
9754,43,3,och
9754,103,4,allmänna
9754,878,0,val
9754,43,3,och
9754,130,3,genom
9754,903,3,fria
9754,252,3,medier
9754,43,3,och
9754,140,0,möjligheten
9754,0,3,att
9754,43,4,och
9754,151,1,jag
9754,191,0,tycker
9754,0,4,att
9754,92,3,den
9755,266,0,bakgrunden
9755,72,1,till
9755,17,1,det
9755,667,1,uttalande
9755,44,4,som
9755,450,1,gjorde
9755,218,0,tidningar
9755,43,1,och
9755,252,1,medier
9755,43,0,och
9755,44,4,som
9755,151,1,jag
9755,152,0,tyckte
9755,153,1,var
9755,1534,3,väldigt
9755,427,0,intressant
9755,26,1,just
9755,153,1,var
9755,17,1,det
9756,15,1,man
9756,204,1,får
9756,34,2,inte
9756,3038,1,dras
9756,12,4,med
9756,794,2,sociala
9756,252,2,medier
9756,30,2,där
9756,1362,1,saker
9756,43,1,och
9756,660,2,ting
9756,23,2,ett
9756,1534,2,väldigt
9756,763,0,starkt
9757,737,4,står
9757,17,1,det
9757,44,1,som
9757,148,2,också
9757,1322,4,tydligt
9757,2967,4,framfört
9757,1720,0,kommentarer
9757,72,2,till
9757,252,2,medier
9757,53,2,finns
9757,17,4,det
9757,187,0,inget
9757,12,1,med
9757,728,4,deras
9757,64,0,enskilda
9758,1720,4,kommentarer
9758,12,3,med
9758,1479,2,hat
9758,1114,2,hot
9758,43,1,och
9758,2636,3,rasism
9758,0,3,att
9758,794,2,sociala
9758,252,2,medier
9758,43,2,och
9758,49,2,har
9758,17,4,det
9758,2147,2,fortsatt
9758,49,2,har
9758,770,2,funnits
9758,1166,1,länge
9758,17,3,det
9759,23,4,ett
9759,510,0,sådant
9759,1479,2,hat
9759,1399,3,igen
9759,10,4,från
9759,267,4,vissa
9759,1726,3,individer
9759,794,2,sociala
9759,252,3,medier
9759,151,2,jag
9759,246,4,över
9759,0,2,att
9759,1603,4,svenskar
9759,71,2,sig
9760,405,1,inför
9760,126,1,eller
9760,825,1,känner
9760,71,1,sig
9760,141,1,vid
9760,794,1,sociala
9760,252,1,medier
9760,17,1,det
9760,34,1,inte
9760,2011,1,samhällets
9760,1198,1,villkor
9760,44,1,som
9760,456,1,främst
9760,1612,1,kritiseras
9760,0,1,att
9761,15,1,man
9761,2918,1,hindrar
9761,15,1,man
9761,49,1,har
9761,34,1,inte
9761,80,2,följt
9761,12,1,med
9761,225,0,svenska
9761,252,1,medier
9761,43,2,och
9761,15,1,man
9761,49,2,har
9761,34,2,inte
9761,622,4,haft
9761,1442,1,kontakt
9761,12,1,med
9761,225,4,svenska
9761,628,1,myndigheter
9761,17,4,det
9762,190,1,fram
9762,72,3,till
9762,321,3,talet
9762,2062,3,uppmärksammades
9762,1245,2,böcker
9762,43,4,och
9762,96,2,andra
9762,252,4,medier
9762,114,2,flera
9762,906,2,dem
9762,44,1,som
9762,2705,2,kände
9762,71,2,sig
9762,43,2,och
9763,49,3,har
9763,414,2,sett
9763,1633,0,uppmärksammade
9763,44,0,som
9763,49,3,har
9763,811,0,spritts
9763,794,0,sociala
9763,252,0,medier
9763,30,3,där
9763,864,1,statsrådet
9763,49,1,har
9763,61,3,debatt
9763,12,2,med
9763,2478,0,sten
9763,151,0,jag
9763,49,2,har
9764,441,2,vara
9764,1432,2,däremot
9764,49,3,har
9764,151,2,jag
9764,414,2,sett
9764,0,0,att
9764,17,2,det
9764,794,2,sociala
9764,252,2,medier
9764,511,4,förs
9764,190,2,fram
9764,1534,2,väldigt
9764,342,2,mycket
9764,1794,0,desinformation
9764,43,2,och
9764,2950,2,rena
9764,2307,4,felaktigheter
9764,202,2,förslaget
9765,44,1,som
9765,36,3,någon
9765,322,0,form
9765,164,0,men
9765,151,1,jag
9765,253,0,ser
9765,794,2,sociala
9765,252,0,medier
9765,133,1,hur
9765,568,1,folk
9765,473,0,sprider
9765,97,0,del
9765,43,3,och
9766,146,0,bara
9766,151,0,jag
9766,640,4,vet
9766,34,0,inte
9766,133,3,hur
9766,1486,0,aktiv
9766,864,0,statsrådet
9766,794,0,sociala
9766,252,3,medier
9766,164,3,men
9766,151,3,jag
9766,297,0,själv
9766,12,0,med
9766,12,0,med
9766,1530,0,närmare
9767,1428,4,stödet
9767,1,0,för
9767,17,4,det
9767,736,3,öppna
9767,477,4,samhället
9767,402,4,särskilt
9767,1,4,för
9767,903,4,fria
9767,43,4,och
9767,1574,3,oberoende
9767,252,4,medier
9767,43,4,och
9767,2497,4,pressfrihet
9767,43,4,och
9767,974,4,rättigheter
9767,2463,4,stärker
9768,71,3,sig
9768,83,3,mot
9768,1663,3,landets
9768,45,3,han
9768,49,3,har
9768,2483,3,utsatt
9768,225,3,svenska
9768,903,3,fria
9768,252,1,medier
9768,1,3,för
9768,1354,3,påtryckningar
9768,43,3,och
9768,1127,3,försökt
9768,1644,3,begränsa
9768,340,3,svensk
9768,703,3,yttrandefrihet
9768,2350,3,kristdemokraterna
9768,179,3,anser
9769,133,0,hur
9769,92,0,den
9769,2060,2,staten
9769,1494,0,ska
9769,43,0,och
9769,911,0,skolor
9769,43,0,och
9769,252,0,medier
9769,43,2,och
9769,473,0,sprider
9769,1,0,för
9769,146,0,bara
9769,87,0,några
9769,1178,0,dagar
9769,113,0,sedan
9770,133,3,hur
9770,130,4,genom
9770,1114,1,hot
9770,49,2,har
9770,1127,3,försökt
9770,176,3,påverka
9770,225,1,svenska
9770,252,1,medier
9770,43,3,och
9770,1084,3,beslutsfattare
9770,49,2,har
9770,414,3,sett
9770,44,2,som
9770,34,4,inte
9771,164,1,men
9771,2907,0,ungern
9771,49,0,har
9771,148,0,också
9771,2989,0,tradition
9771,903,0,fria
9771,252,0,medier
9771,186,0,största
9771,916,0,medierna
9771,1781,3,oppositionella
9771,17,0,det
9771,53,0,finns
9771,1373,0,kultur
9771,44,0,som
9772,789,3,vårt
9772,15,3,man
9772,642,3,tar
9772,1353,4,hårda
9772,2187,2,tag
9772,83,3,mot
9772,903,2,fria
9772,252,2,medier
9772,15,4,man
9772,981,2,försöker
9772,17,3,det
9772,1778,1,civila
9772,2011,2,samhällets
9772,365,2,möjligheter
9772,27,3,detta
9772,38,3,gäller
9772,72,1,till
9773,3022,3,synen
9773,38,3,gäller
9773,137,0,även
9773,999,0,företrädare
9773,1,3,för
9773,2340,3,kina
9773,3179,3,hotar
9773,434,3,våra
9773,903,3,fria
9773,252,0,medier
9773,15,3,man
9773,3179,3,hotar
9773,225,0,svenska
9773,44,3,som
9773,1241,3,delar
9773,358,3,pris
9773,72,3,till
9774,2311,2,leva
9774,556,0,sitt
9774,2379,0,eget
9774,261,0,liv
9774,737,0,står
9774,374,3,upp
9774,1,0,för
9774,1274,0,människors
9774,821,3,frihet
9774,1555,0,mediers
9774,821,2,frihet
9774,43,0,och
9774,2001,3,kulturell
9774,821,0,frihet
9774,293,0,vill
9774,34,0,inte
9774,92,0,den
9774,93,0,ena
9775,974,4,rättigheter
9775,133,0,hur
9775,290,4,politiker
9775,43,2,och
9775,43,4,och
9775,133,4,hur
9775,903,4,fria
9775,252,4,medier
9775,164,0,men
9775,253,0,ser
9775,165,4,ändå
9775,0,4,att
9775,14,3,olika
9775,977,4,former
9775,878,4,val
9776,342,1,mycket
9776,37,2,när
9776,17,1,det
9776,38,2,gäller
9776,0,2,att
9776,1781,1,oppositionella
9776,252,0,medier
9776,43,2,och
9776,34,2,inte
9776,2227,4,tillåta
9776,236,1,partier
9776,253,2,ser
9776,0,2,att
9776,17,2,det
9776,49,2,har
9776,677,2,gått
9777,1211,2,länder
9777,642,3,tar
9777,10,1,från
9777,374,2,upp
9777,92,2,den
9777,2887,3,ryska
9777,22,3,allt
9777,1834,1,färre
9777,252,3,medier
9777,567,3,skriver
9777,280,2,alltmer
9777,948,2,råder
9777,27,3,detta
9777,640,2,vet
9777,182,2,naturligtvis
9777,1565,3,ryssland
9777,1565,3,ryssland
9777,2067,3,agerar
9778,92,1,den
9778,1851,4,april
9778,27,3,detta
9778,2062,3,uppmärksammades
9778,225,1,svenska
9778,43,3,och
9778,278,2,internationella
9778,252,3,medier
9778,1605,3,socialdemokraternas
9778,2392,3,partiledare
9778,1840,1,statsminister
9778,49,4,har
9778,873,4,sagt
9778,0,3,att
9779,1504,4,stängs
9779,43,3,och
9779,12,2,med
9779,83,0,mot
9779,31,2,människor
9779,44,0,som
9779,567,3,skriver
9779,794,2,sociala
9779,252,2,medier
9779,0,3,att
9779,191,2,tycker
9779,0,2,att
9779,17,4,det
9779,1525,4,dags
9779,1,3,för
9779,91,2,oss
9779,0,0,att
9780,2190,1,medveten
9780,0,2,att
9780,17,1,det
9780,135,0,förekommer
9780,199,4,kritik
9780,83,0,mot
9780,1325,0,bolaget
9780,17,0,det
9780,135,4,förekommer
9780,1501,1,medialt
9780,164,0,men
9780,17,4,det
9780,155,0,kommer
9780,182,2,naturligtvis
9780,148,4,också
9780,190,1,fram
9780,1009,4,direkt
9780,118,4,diskussion
9780,270,4,mellan
9781,118,0,diskussion
9781,12,0,med
9781,1888,0,ledningen
9781,66,0,utifrån
9781,1743,0,brister
9781,44,0,som
9781,303,0,ibland
9781,1562,0,mediala
9781,28,1,sammanhang
9781,164,0,men
9781,148,0,också
9781,12,0,med
9781,983,2,fackliga
9781,999,0,företrädare
9781,43,1,och
9781,303,0,ibland
9782,1704,1,rapporter
9782,44,1,som
9782,95,1,efter
9782,1537,1,granskning
9782,204,1,får
9782,134,2,ofta
9782,385,1,stor
9782,1647,1,medial
9782,386,2,uppmärksamhet
9782,578,2,senast
9782,498,1,går
9782,37,2,när
9782,1063,2,kom
9783,27,1,detta
9783,674,3,ärende
9783,49,4,har
9783,771,1,skäl
9783,131,3,blivit
9783,231,3,ganska
9783,1501,4,medialt
9783,281,1,uppmärksammat
9783,43,1,och
9783,141,0,vid
9783,36,1,någon
9783,2455,1,intervjuer
9783,151,1,jag
9783,49,1,har
9783,1007,3,gett
9784,137,3,även
9784,151,3,jag
9784,297,3,själv
9784,1272,3,tänker
9784,303,3,ibland
9784,37,3,när
9784,151,4,jag
9784,642,3,tar
9784,97,3,del
9784,439,3,massmedier
9784,126,3,eller
9784,743,3,pratar
9784,12,4,med
9784,3232,3,poliser
9784,2532,3,åklagare
9784,43,1,och
9784,0,1,att
9784,17,3,det
9784,2447,1,kinesiska
9785,297,0,själv
9785,34,4,inte
9785,46,1,under
9785,92,1,den
9785,352,4,tiden
9785,147,3,utan
9785,1225,1,följde
9785,307,1,via
9785,915,1,mediernas
9785,1168,1,rapportering
9785,151,0,jag
9785,361,1,skulle
9785,717,4,vilja
9785,410,1,säga
9785,0,0,att
9785,17,1,det
9785,153,4,var
9786,115,3,tillbaka
9786,1532,0,hem
9786,72,3,till
9786,17,0,det
9786,387,3,blev
9786,118,4,diskussion
9786,252,2,medier
9786,43,2,och
9786,274,0,bland
9786,290,0,politiker
9786,43,3,och
9786,1084,2,beslutsfattare
9786,133,0,hur
9786,383,3,dessa
9786,31,0,människor
9786,1494,0,ska
9787,1522,0,fru
9787,985,0,talman
9787,32,0,kan
9787,843,0,dagligen
9787,1507,1,läsa
9787,43,3,och
9787,341,1,höra
9787,434,0,våra
9787,252,3,medier
9787,1516,3,börjar
9787,3227,1,norr
9787,17,0,det
9788,291,1,drabbas
9788,467,1,hårt
9788,43,4,och
9788,1449,1,ökad
9788,49,1,har
9788,252,1,medier
9788,2356,2,pekat
9788,44,4,som
9788,1,3,för
9788,259,2,vilket
9789,1522,3,fru
9789,985,3,talman
9789,17,1,det
9789,1101,1,statliga
9789,1325,1,bolaget
9789,49,3,har
9789,915,1,mediernas
9789,273,3,centrum
9789,43,3,och
9789,12,0,med
9789,0,3,att
9789,49,3,har
9789,1159,3,granskat
9790,244,1,frågan
9790,2403,4,privata
9790,409,4,fått
9790,569,1,viss
9790,794,2,sociala
9790,252,2,medier
9790,17,1,det
9790,53,3,finns
9790,708,2,säkert
9790,148,1,också
9790,43,1,och
9790,207,1,annan
9790,44,2,som
9790,398,1,lyssnar
9791,1573,1,världen
9791,370,1,hotas
9791,74,1,dag
9791,1031,1,demokratiska
9791,1321,0,värderingar
9791,1681,0,politisk
9791,1520,0,opposition
9791,1783,4,civilsamhälle
9791,252,1,medier
9791,43,0,och
9791,46,4,under
9791,467,1,hårt
9791,813,1,tryck
9791,1428,3,stödet
9791,72,4,till
9791,383,0,dessa
9791,1617,3,institutioner
9792,1246,2,våld
9792,1721,3,spridning
9792,43,3,och
9792,1479,2,hat
9792,248,3,blir
9792,22,4,allt
9792,252,2,medier
9792,43,3,och
9792,44,3,som
9792,174,2,viktig
9792,51,4,måste
9792,11,3,sverige
9792,854,2,därför
9792,43,3,och
9793,1573,1,världen
9793,92,2,den
9793,1031,1,demokratiska
9793,526,4,utvecklingen
9793,1,1,för
9793,2895,1,civilsamhället
9793,903,2,fria
9793,252,4,medier
9793,204,1,får
9793,22,1,allt
9793,250,1,svårare
9793,1749,4,förutsättningar
9793,0,2,att
9793,393,1,verka
9793,43,2,och
9793,1,2,för
9793,1804,1,minoriteter
9794,125,0,mer
9794,1395,3,utveckling
9794,1211,0,länder
9794,44,3,som
9794,450,1,gjorde
9794,1031,3,demokratiska
9794,1809,3,framsteg
9794,915,3,mediernas
9794,821,3,frihet
9794,43,3,och
9794,1136,3,beroende
9794,77,1,många
9794,255,2,håll
9795,1428,4,stödet
9795,1,4,för
9795,17,4,det
9795,736,3,öppna
9795,477,4,samhället
9795,402,0,särskilt
9795,1,3,för
9795,903,4,fria
9795,43,3,och
